gpa,english_proficiency,extracurriculars,applied_university_id,applied_major_category,admission_decision
3.19,4,3,32,កសិកម្ម,1
3.75,5,5,3,ភាសា,1
2.91,1,1,21,បរិស្ថាន,1
2.77,10,5,22,វិស្វកម្ម,1
3.07,6,2,21,ភាសា,1
3.01,8,0,21,សារព័ត៌មាន,1
3.63,9,5,31,ច្បាប់,1
3.56,6,3,17,សុខភាព,1
3.27,1,0,28,វិស្វកម្ម,0
3.3,9,0,20,សារព័ត៌មាន,0
3.41,2,1,11,សិល្បៈ,1
2.39,8,4,11,វេជ្ជសាស្ត្រ,1
2.83,7,3,37,វេជ្ជសាស្ត្រ,1
2.77,3,5,15,សារព័ត៌មាន,1
2.79,8,3,25,ភាសា,1
2.28,5,5,8,កសិកម្ម,1
2.7,5,5,28,ភាសា,0
3.24,8,2,24,បច្ចេកវិទ្យា,1
3.55,4,4,21,អប់រំ,1
3.94,1,0,33,បច្ចេកវិទ្យា,1
3.2,1,3,24,ច្បាប់,1
3.17,2,0,1,ជលផល,0
3.31,8,1,10,បច្ចេកវិទ្យា,0
3.45,2,1,35,ធុរកិច្ច,0
3.17,3,5,13,វិទ្យាសាស្ត្រ,1
2.81,3,1,23,ជលផល,1
3.14,1,2,43,វិស្វកម្ម,1
3.36,10,4,16,បុរាណវិទ្យា,1
3.55,6,5,26,អប់រំ,1
2.7,10,3,47,ព្រៃឈើ,1
2.72,1,1,47,អប់រំ,0
3.58,7,0,22,ជលផល,1
2.0,3,1,38,សិល្បៈ,1
3.07,2,2,9,វិស្វកម្ម,1
3.51,10,0,32,ទំនាក់ទំនងអន្តរជាតិ,1
2.59,8,2,48,សិល្បៈ,1
3.16,8,2,36,ទំនាក់ទំនងអន្តរជាតិ,1
2.83,5,2,30,ព្រៃឈើ,1
2.92,8,4,19,សារព័ត៌មាន,1
3.08,3,5,26,រដ្ឋបាល,1
4.0,9,2,42,សិល្បៈ,1
4.0,6,2,23,អប់រំ,1
3.01,2,1,12,វិស្វកម្ម,0
3.73,1,2,45,ទំនាក់ទំនងអន្តរជាតិ,1
3.04,4,1,5,សុខភាព,1
3.31,2,0,19,បច្ចេកវិទ្យា,1
3.24,1,4,19,វិទ្យាសាស្ត្រ,1
2.96,5,2,7,ធុរកិច្ច,1
3.72,8,2,34,សុខភាព,1
3.34,7,2,42,វិទ្យាសាស្ត្រ,1
3.03,10,2,33,វិទ្យាសាស្ត្រ,1
2.74,3,5,44,សេដ្ឋកិច្ច,1
3.3,6,4,26,សារព័ត៌មាន,1
2.93,6,1,45,សារព័ត៌មាន,1
3.52,7,4,31,ទំនាក់ទំនងអន្តរជាតិ,1
2.85,10,1,11,ច្បាប់,1
2.66,10,1,29,ជលផល,1
3.46,4,5,22,អប់រំ,1
3.74,6,5,11,ព្រៃឈើ,1
3.19,4,2,40,សារព័ត៌មាន,1
3.17,2,4,17,បរិស្ថាន,1
3.16,4,4,48,បុរាណវិទ្យា,1
3.31,10,4,2,វិទ្យាសាស្ត្រ,1
3.73,8,1,18,សេដ្ឋកិច្ច,1
2.51,6,4,23,ព្រៃឈើ,1
3.3,1,4,9,បុរាណវិទ្យា,1
3.51,1,1,17,ភាសា,1
2.88,1,3,40,ភាសា,1
3.35,6,1,8,វិទ្យាសាស្ត្រ,1
3.03,1,2,47,ទេសចរណ៍,1
3.52,8,5,18,សិល្បៈ,1
2.91,8,2,32,ធុរកិច្ច,1
3.09,1,0,1,ជលផល,0
3.07,1,0,45,វិស្វកម្ម,1
3.42,6,0,26,បរិស្ថាន,1
2.84,2,3,8,បច្ចេកវិទ្យា,1
2.88,4,2,16,សិល្បៈ,1
2.63,1,4,13,សេដ្ឋកិច្ច,1
3.39,4,4,34,ទំនាក់ទំនងអន្តរជាតិ,1
3.08,5,5,26,វិស្វកម្ម,1
3.07,9,3,7,ភាសា,1
3.47,9,2,29,រដ្ឋបាល,0
3.66,7,1,13,សុខភាព,1
2.97,3,4,19,វេជ្ជសាស្ត្រ,1
2.97,6,0,38,ជលផល,0
3.15,10,0,36,កសិកម្ម,1
3.26,2,1,17,ទេសចរណ៍,1
3.8,6,0,23,បរិស្ថាន,1
2.38,5,2,36,វិទ្យាសាស្ត្រ,0
3.5,1,4,9,អប់រំ,1
3.05,5,1,25,ធុរកិច្ច,1
2.85,7,2,28,ស្ថាបត្យកម្ម,0
2.87,7,5,21,វេជ្ជសាស្ត្រ,1
2.56,7,2,25,វិទ្យាសាស្ត្រ,1
3.09,7,5,20,ជលផល,1
2.95,6,1,5,បច្ចេកវិទ្យា,0
3.02,1,5,20,ភាសា,1
3.28,1,5,44,សិល្បៈ,1
2.77,6,1,27,ទំនាក់ទំនងអន្តរជាតិ,1
3.6,4,0,24,ច្បាប់,1
2.54,10,1,39,វេជ្ជសាស្ត្រ,1
2.64,9,1,4,ភាសា,1
3.04,3,0,7,ព្រៃឈើ,1
3.37,7,2,10,ធុរកិច្ច,1
2.99,1,3,7,ធុរកិច្ច,1
2.81,3,4,1,កសិកម្ម,1
4.0,6,4,15,អប់រំ,1
3.42,10,4,9,សិល្បៈ,1
3.1,3,3,22,កសិកម្ម,1
3.46,8,3,47,បរិស្ថាន,1
3.47,8,4,8,ភាសា,1
3.24,5,0,2,កសិកម្ម,1
3.4,8,3,28,វិស្វកម្ម,1
3.16,3,2,39,ទេសចរណ៍,1
2.65,5,0,39,ស្ថាបត្យកម្ម,0
3.32,8,2,21,បុរាណវិទ្យា,1
2.97,5,3,8,កសិកម្ម,1
3.22,7,4,21,បុរាណវិទ្យា,1
2.42,2,1,15,កសិកម្ម,1
3.35,3,0,4,ជលផល,0
3.38,6,4,46,សិល្បៈ,1
3.83,1,0,20,វិទ្យាសាស្ត្រ,1
3.51,1,3,41,កសិកម្ម,1
3.26,10,4,47,សារព័ត៌មាន,1
3.0,6,2,27,ជលផល,1
3.04,1,3,39,វេជ្ជសាស្ត្រ,1
2.39,7,5,11,ព្រៃឈើ,1
3.42,5,5,44,រដ្ឋបាល,1
3.38,5,5,18,សេដ្ឋកិច្ច,1
3.08,5,2,29,វិស្វកម្ម,0
3.28,4,1,44,សារព័ត៌មាន,1
2.84,3,1,27,សារព័ត៌មាន,0
3.22,4,3,30,ច្បាប់,1
3.41,3,2,11,ភាសា,0
3.25,9,4,20,វិទ្យាសាស្ត្រ,1
2.8,6,5,7,វេជ្ជសាស្ត្រ,1
3.51,7,4,18,សេដ្ឋកិច្ច,1
3.61,9,3,34,ទេសចរណ៍,1
3.33,8,0,32,ព្រៃឈើ,0
2.8,4,1,12,សុខភាព,1
2.78,1,3,30,ស្ថាបត្យកម្ម,1
3.97,6,4,40,ច្បាប់,1
2.76,7,0,13,សេដ្ឋកិច្ច,1
2.99,10,2,27,ជលផល,1
3.46,5,0,39,រដ្ឋបាល,1
2.8,9,5,41,សេដ្ឋកិច្ច,1
2.66,10,2,40,ទំនាក់ទំនងអន្តរជាតិ,0
3.26,1,1,45,ទំនាក់ទំនងអន្តរជាតិ,1
2.82,1,5,21,អប់រំ,1
3.1,8,0,39,ជលផល,1
2.94,5,4,1,ច្បាប់,1
3.67,9,4,10,កសិកម្ម,1
3.3,1,2,30,ជលផល,1
3.57,9,5,17,ភាសា,1
2.62,6,2,48,ធុរកិច្ច,1
3.24,2,2,10,កសិកម្ម,1
3.05,3,0,23,ព្រៃឈើ,1
3.76,5,5,39,ទំនាក់ទំនងអន្តរជាតិ,1
4.0,8,0,32,ទំនាក់ទំនងអន្តរជាតិ,1
3.14,2,4,38,អប់រំ,1
2.44,9,5,10,វិស្វកម្ម,0
4.0,3,1,30,ព្រៃឈើ,1
2.72,7,1,1,កសិកម្ម,1
3.0,1,3,46,សិល្បៈ,0
3.67,9,5,20,ទំនាក់ទំនងអន្តរជាតិ,1
3.04,7,2,9,សុខភាព,1
2.91,5,4,27,ភាសា,1
2.75,2,2,15,ទំនាក់ទំនងអន្តរជាតិ,1
3.25,5,4,45,ធុរកិច្ច,1
3.32,4,1,40,ច្បាប់,1
2.8,9,5,20,សារព័ត៌មាន,1
3.58,8,1,38,ទេសចរណ៍,1
2.43,2,5,45,សារព័ត៌មាន,1
2.91,4,5,6,សារព័ត៌មាន,1
3.25,3,5,18,ភាសា,1
3.54,6,5,29,សារព័ត៌មាន,1
3.17,2,4,46,បុរាណវិទ្យា,1
2.73,10,0,17,កសិកម្ម,1
3.44,7,0,10,ភាសា,0
3.25,1,5,5,សិល្បៈ,1
3.88,4,4,6,អប់រំ,1
2.66,3,5,44,បុរាណវិទ្យា,1
3.41,8,1,34,ទេសចរណ៍,1
3.71,4,5,15,ទេសចរណ៍,1
3.38,1,2,28,វិទ្យាសាស្ត្រ,0
3.59,5,5,40,ទំនាក់ទំនងអន្តរជាតិ,1
3.22,7,2,21,កសិកម្ម,1
2.99,6,1,29,សារព័ត៌មាន,1
2.95,10,4,32,ធុរកិច្ច,1
3.09,8,1,39,សិល្បៈ,1
2.98,2,3,5,បុរាណវិទ្យា,1
2.81,4,3,32,បច្ចេកវិទ្យា,1
2.92,2,3,17,វិស្វកម្ម,1
3.14,5,3,6,ភាសា,1
3.17,3,1,40,អប់រំ,1
3.2,8,4,29,សុខភាព,1
2.72,3,3,14,សិល្បៈ,1
3.58,2,5,22,ជលផល,1
3.36,7,2,8,ស្ថាបត្យកម្ម,1
3.31,10,1,31,ស្ថាបត្យកម្ម,1
2.9,3,2,28,សុខភាព,0
3.38,2,5,24,អប់រំ,1
3.21,3,2,30,ទេសចរណ៍,1
3.65,2,2,48,សិល្បៈ,1
3.37,6,1,3,សារព័ត៌មាន,1
2.63,5,0,20,ស្ថាបត្យកម្ម,0
2.8,1,4,15,រដ្ឋបាល,1
3.28,1,5,17,ទំនាក់ទំនងអន្តរជាតិ,1
3.64,6,2,39,ជលផល,1
3.19,3,3,8,ទំនាក់ទំនងអន្តរជាតិ,1
3.21,6,1,6,ធុរកិច្ច,0
4.0,7,3,5,ព្រៃឈើ,1
2.67,10,1,37,វេជ្ជសាស្ត្រ,1
3.3,7,4,41,សេដ្ឋកិច្ច,1
3.11,9,3,21,កសិកម្ម,1
3.24,7,1,48,ទំនាក់ទំនងអន្តរជាតិ,1
3.26,1,4,39,វេជ្ជសាស្ត្រ,1
3.32,6,3,2,កសិកម្ម,1
3.44,8,3,8,ភាសា,1
3.67,3,1,3,ភាសា,1
3.59,2,3,9,ទេសចរណ៍,1
3.41,10,5,22,បរិស្ថាន,1
3.18,5,0,1,ជលផល,1
2.91,6,0,17,ភាសា,0
3.4,6,3,18,វិស្វកម្ម,1
3.44,6,0,39,ជលផល,1
3.45,6,0,22,វិទ្យាសាស្ត្រ,0
3.08,6,4,18,ជលផល,1
3.02,8,2,21,ស្ថាបត្យកម្ម,1
3.24,2,3,46,បច្ចេកវិទ្យា,1
2.96,6,5,45,ធុរកិច្ច,1
3.9,10,0,17,ច្បាប់,1
2.69,3,5,46,ច្បាប់,1
2.77,1,4,35,ភាសា,1
3.33,6,1,35,ស្ថាបត្យកម្ម,1
3.47,5,3,21,បុរាណវិទ្យា,1
2.82,1,5,27,បច្ចេកវិទ្យា,0
3.3,9,1,29,អប់រំ,1
3.74,9,0,42,សិល្បៈ,1
4.0,5,3,14,ទេសចរណ៍,1
3.6,10,2,43,ច្បាប់,1
2.38,7,5,45,ភាសា,1
3.88,10,4,35,វេជ្ជសាស្ត្រ,1
3.74,3,0,27,ព្រៃឈើ,1
3.16,4,4,9,បុរាណវិទ្យា,1
3.46,2,0,4,វិស្វកម្ម,1
3.37,3,0,28,វេជ្ជសាស្ត្រ,0
3.08,7,1,47,ទេសចរណ៍,1
2.61,10,1,33,ទំនាក់ទំនងអន្តរជាតិ,1
3.24,9,1,3,កសិកម្ម,1
3.28,5,2,25,ច្បាប់,1
3.12,1,1,3,បច្ចេកវិទ្យា,1
4.0,5,4,45,ស្ថាបត្យកម្ម,1
3.63,5,3,19,ជលផល,1
3.38,10,0,44,ទេសចរណ៍,1
2.71,5,0,3,ទំនាក់ទំនងអន្តរជាតិ,0
2.58,6,3,5,វិស្វកម្ម,0
4.0,3,1,30,សេដ្ឋកិច្ច,1
2.85,5,1,21,វិស្វកម្ម,1
3.85,2,5,36,អប់រំ,0
3.24,9,1,17,ស្ថាបត្យកម្ម,1
2.81,3,0,4,ធុរកិច្ច,1
3.31,4,3,46,ទំនាក់ទំនងអន្តរជាតិ,1
2.95,9,1,35,វិទ្យាសាស្ត្រ,1
3.26,8,2,10,វេជ្ជសាស្ត្រ,1
3.02,10,2,35,បុរាណវិទ្យា,1
2.55,9,3,37,សិល្បៈ,1
3.62,5,5,4,អប់រំ,1
3.35,8,2,26,ទេសចរណ៍,1
3.13,1,2,47,បច្ចេកវិទ្យា,1
3.73,7,5,22,រដ្ឋបាល,1
3.55,4,1,46,សិល្បៈ,1
3.67,4,2,25,សារព័ត៌មាន,1
3.08,6,2,39,ធុរកិច្ច,1
2.8,8,3,34,ទេសចរណ៍,1
3.45,1,2,6,អប់រំ,1
2.98,8,1,14,ភាសា,1
3.82,9,1,12,អប់រំ,1
3.58,5,1,1,ស្ថាបត្យកម្ម,0
2.9,9,5,16,រដ្ឋបាល,1
3.37,3,1,6,បច្ចេកវិទ្យា,1
2.86,7,3,46,វិស្វកម្ម,1
2.62,2,1,16,ស្ថាបត្យកម្ម,1
3.95,5,5,24,បុរាណវិទ្យា,1
2.59,8,0,13,អប់រំ,1
3.38,9,2,17,សុខភាព,1
2.63,3,2,14,ជលផល,1
3.45,2,0,13,សិល្បៈ,1
3.13,8,5,42,សុខភាព,1
3.08,2,2,27,ជលផល,0
2.44,2,1,48,បច្ចេកវិទ្យា,1
2.67,10,1,32,ភាសា,0
3.85,2,2,43,សុខភាព,1
2.57,9,0,37,ជលផល,1
3.92,8,0,42,ជលផល,1
3.0,3,2,32,ទេសចរណ៍,1
3.2,3,0,1,សិល្បៈ,0
3.25,3,3,1,រដ្ឋបាល,1
3.69,7,5,9,បុរាណវិទ្យា,1
3.53,10,5,15,វេជ្ជសាស្ត្រ,0
3.0,2,5,41,សុខភាព,1
2.61,7,4,22,ជលផល,1
3.85,6,0,46,វិទ្យាសាស្ត្រ,1
3.13,5,0,41,ច្បាប់,1
3.13,4,1,45,បច្ចេកវិទ្យា,1
3.86,9,4,42,បច្ចេកវិទ្យា,1
2.99,3,5,23,ភាសា,1
3.08,5,0,10,រដ្ឋបាល,1
2.8,4,0,42,ទេសចរណ៍,1
3.37,5,3,45,បរិស្ថាន,1
2.71,4,2,29,ជលផល,0
3.46,3,4,34,ទេសចរណ៍,1
2.86,2,4,3,ទេសចរណ៍,1
3.62,7,4,18,ច្បាប់,1
3.09,9,3,34,ជលផល,1
2.6,10,4,33,បច្ចេកវិទ្យា,1
3.29,7,5,27,ភាសា,1
2.81,3,3,7,សេដ្ឋកិច្ច,1
3.67,8,1,40,សារព័ត៌មាន,0
3.28,6,5,16,ច្បាប់,1
3.77,1,5,9,វិស្វកម្ម,1
3.42,7,4,15,សារព័ត៌មាន,1
4.0,4,5,41,ច្បាប់,1
2.66,2,4,43,ទេសចរណ៍,1
3.09,1,5,35,បុរាណវិទ្យា,1
2.97,9,2,2,ព្រៃឈើ,1
3.2,1,1,40,អប់រំ,1
3.33,1,5,26,បរិស្ថាន,1
2.92,4,0,48,សារព័ត៌មាន,1
3.95,3,0,12,វេជ្ជសាស្ត្រ,1
3.53,10,3,1,រដ្ឋបាល,1
3.45,7,1,8,ទំនាក់ទំនងអន្តរជាតិ,1
3.31,3,5,21,ទេសចរណ៍,1
2.91,3,3,17,សារព័ត៌មាន,1
3.51,4,5,46,ភាសា,1
3.91,7,5,47,ច្បាប់,1
2.54,3,2,16,វេជ្ជសាស្ត្រ,1
3.69,2,0,2,បរិស្ថាន,1
2.94,4,1,2,ស្ថាបត្យកម្ម,1
3.33,10,3,43,វេជ្ជសាស្ត្រ,1
3.04,9,4,45,បច្ចេកវិទ្យា,1
2.68,3,4,10,រដ្ឋបាល,1
2.49,2,5,19,កសិកម្ម,0
3.39,4,2,26,វិស្វកម្ម,1
2.89,10,4,5,វេជ្ជសាស្ត្រ,1
2.44,10,2,47,សារព័ត៌មាន,0
3.2,7,5,1,សារព័ត៌មាន,1
2.62,5,0,5,វិស្វកម្ម,1
2.98,9,0,14,សិល្បៈ,1
3.03,4,2,13,កសិកម្ម,0
3.14,4,0,14,ច្បាប់,0
3.17,4,2,32,សេដ្ឋកិច្ច,1
3.29,2,3,14,ភាសា,1
2.25,1,5,43,រដ្ឋបាល,1
2.97,10,4,39,វិទ្យាសាស្ត្រ,1
2.79,4,1,36,សិល្បៈ,0
3.26,10,4,7,វិស្វកម្ម,1
2.85,7,4,48,សារព័ត៌មាន,1
4.0,4,3,6,ព្រៃឈើ,1
3.96,7,0,1,វេជ្ជសាស្ត្រ,1
3.3,5,4,8,បុរាណវិទ្យា,1
2.97,6,3,16,បច្ចេកវិទ្យា,1
3.0,1,1,4,វិស្វកម្ម,1
2.44,10,3,29,រដ្ឋបាល,0
3.22,10,0,21,ទំនាក់ទំនងអន្តរជាតិ,1
3.37,3,3,28,បច្ចេកវិទ្យា,0
3.15,6,1,3,បរិស្ថាន,0
3.71,7,4,37,ច្បាប់,1
3.48,8,0,7,បរិស្ថាន,1
3.58,9,5,35,កសិកម្ម,1
3.0,2,2,32,ទេសចរណ៍,1
3.5,1,5,42,បរិស្ថាន,1
3.18,5,5,42,ធុរកិច្ច,1
3.0,9,5,1,សេដ្ឋកិច្ច,1
3.01,5,1,41,រដ្ឋបាល,1
3.41,7,3,25,វិទ្យាសាស្ត្រ,1
2.8,2,5,28,ស្ថាបត្យកម្ម,0
3.34,9,1,42,ធុរកិច្ច,1
3.49,9,3,10,សុខភាព,1
3.43,6,3,20,ស្ថាបត្យកម្ម,1
3.49,9,5,1,វិទ្យាសាស្ត្រ,1
3.12,9,0,6,សុខភាព,1
2.75,2,0,8,ជលផល,1
2.75,6,4,9,កសិកម្ម,1
2.37,8,5,21,វេជ្ជសាស្ត្រ,1
2.37,9,4,37,ទេសចរណ៍,1
3.87,3,1,43,វិស្វកម្ម,1
3.84,6,5,8,បុរាណវិទ្យា,1
3.88,7,4,15,បុរាណវិទ្យា,1
3.51,10,2,29,ធុរកិច្ច,1
3.42,8,0,8,ធុរកិច្ច,1
3.47,9,2,10,សុខភាព,1
3.0,5,2,28,វេជ្ជសាស្ត្រ,0
2.69,3,3,24,វិទ្យាសាស្ត្រ,1
2.18,6,5,32,បរិស្ថាន,0
3.42,6,3,31,វិទ្យាសាស្ត្រ,1
3.27,2,1,45,រដ្ឋបាល,1
2.79,2,3,33,សារព័ត៌មាន,1
3.03,3,0,31,ទំនាក់ទំនងអន្តរជាតិ,0
3.35,5,2,19,សេដ្ឋកិច្ច,1
3.01,1,5,34,ភាសា,1
3.14,4,4,25,ធុរកិច្ច,1
3.8,2,2,14,ទំនាក់ទំនងអន្តរជាតិ,1
3.45,1,3,25,ព្រៃឈើ,1
2.43,4,0,12,សុខភាព,1
3.93,1,2,47,វិស្វកម្ម,1
3.23,10,2,23,ទេសចរណ៍,1
2.9,1,5,28,ស្ថាបត្យកម្ម,0
3.43,5,3,44,វេជ្ជសាស្ត្រ,1
3.1,9,4,21,វិស្វកម្ម,1
3.39,8,5,33,វិទ្យាសាស្ត្រ,1
3.49,4,3,46,ច្បាប់,1
3.78,9,0,10,បុរាណវិទ្យា,0
2.94,6,2,22,ស្ថាបត្យកម្ម,1
2.84,3,4,8,បុរាណវិទ្យា,1
3.33,8,4,40,សារព័ត៌មាន,1
4.0,5,5,37,វិស្វកម្ម,1
2.98,4,1,41,ស្ថាបត្យកម្ម,0
3.44,6,0,43,សិល្បៈ,1
2.84,3,0,16,ទេសចរណ៍,0
3.06,7,5,33,សុខភាព,1
2.71,7,1,21,បរិស្ថាន,1
3.1,1,4,29,ស្ថាបត្យកម្ម,1
3.18,9,1,18,សុខភាព,1
2.95,3,1,24,បច្ចេកវិទ្យា,1
3.96,1,4,14,ព្រៃឈើ,1
2.31,4,4,42,វេជ្ជសាស្ត្រ,1
3.33,3,0,45,វិទ្យាសាស្ត្រ,1
3.35,8,2,41,ធុរកិច្ច,1
3.78,8,2,19,ទំនាក់ទំនងអន្តរជាតិ,1
3.04,10,5,45,អប់រំ,1
2.81,4,1,46,អប់រំ,0
3.62,2,0,17,វិទ្យាសាស្ត្រ,0
3.0,1,0,32,វិទ្យាសាស្ត្រ,1
3.74,8,1,8,អប់រំ,1
2.51,9,5,40,សិល្បៈ,1
3.14,2,0,29,វិស្វកម្ម,1
2.88,4,2,41,ច្បាប់,1
3.11,5,0,2,សេដ្ឋកិច្ច,1
3.23,6,0,45,សុខភាព,1
3.6,8,2,8,បច្ចេកវិទ្យា,1
3.07,9,4,13,បរិស្ថាន,1
3.17,5,5,47,ជលផល,1
3.82,8,0,19,ច្បាប់,1
3.16,1,3,26,វិទ្យាសាស្ត្រ,1
3.86,6,4,19,សុខភាព,1
3.93,5,2,35,ទំនាក់ទំនងអន្តរជាតិ,1
3.55,8,1,12,រដ្ឋបាល,1
2.4,5,0,14,វេជ្ជសាស្ត្រ,0
2.85,7,4,42,សុខភាព,1
3.69,3,0,41,ភាសា,1
3.18,2,2,13,វិទ្យាសាស្ត្រ,1
2.9,4,3,25,អប់រំ,1
3.28,9,1,15,ទំនាក់ទំនងអន្តរជាតិ,1
2.6,3,4,6,សេដ្ឋកិច្ច,0
2.57,6,0,15,ច្បាប់,0
3.2,8,3,9,ទំនាក់ទំនងអន្តរជាតិ,1
2.71,2,4,16,ទេសចរណ៍,1
3.37,5,3,32,បុរាណវិទ្យា,1
2.78,5,0,22,វេជ្ជសាស្ត្រ,1
3.54,2,0,17,ស្ថាបត្យកម្ម,1
3.2,4,2,19,សុខភាព,1
2.53,1,4,7,ទំនាក់ទំនងអន្តរជាតិ,1
2.8,10,5,28,ភាសា,0
2.65,8,5,7,បរិស្ថាន,1
3.35,3,0,7,វិទ្យាសាស្ត្រ,1
3.24,4,4,19,ជលផល,1
3.21,1,0,3,កសិកម្ម,1
3.55,5,4,43,វេជ្ជសាស្ត្រ,1
3.16,6,0,26,កសិកម្ម,0
2.74,2,5,32,ភាសា,1
2.82,4,2,21,បច្ចេកវិទ្យា,1
3.49,7,4,7,ស្ថាបត្យកម្ម,1
3.1,3,2,5,បុរាណវិទ្យា,0
3.1,1,0,24,វិស្វកម្ម,0
2.68,2,4,15,ទេសចរណ៍,1
3.52,5,1,35,បរិស្ថាន,0
3.37,3,1,15,វេជ្ជសាស្ត្រ,0
3.51,9,0,45,កសិកម្ម,1
2.42,4,4,35,ភាសា,1
3.83,8,4,11,វិទ្យាសាស្ត្រ,1
2.45,2,1,30,វេជ្ជសាស្ត្រ,1
2.78,8,2,23,អប់រំ,1
3.42,1,4,26,បច្ចេកវិទ្យា,1
3.41,3,0,6,សុខភាព,1
3.34,7,0,19,ជលផល,1
3.55,10,3,41,ធុរកិច្ច,1
3.67,8,4,23,ច្បាប់,1
3.14,6,0,37,រដ្ឋបាល,1
2.61,6,1,20,ទំនាក់ទំនងអន្តរជាតិ,0
3.83,3,0,18,សារព័ត៌មាន,1
3.14,3,0,40,ជលផល,1
3.61,2,0,8,ធុរកិច្ច,1
3.44,5,0,6,បច្ចេកវិទ្យា,1
3.18,4,0,17,ភាសា,1
3.34,2,2,47,បរិស្ថាន,0
3.13,1,1,20,បុរាណវិទ្យា,1
3.26,6,3,15,ទំនាក់ទំនងអន្តរជាតិ,1
3.86,8,5,47,សារព័ត៌មាន,1
3.0,7,3,45,វិស្វកម្ម,1
3.7,7,1,24,អប់រំ,1
3.24,5,5,33,ជលផល,1
3.53,1,0,38,សិល្បៈ,1
3.35,1,0,11,រដ្ឋបាល,1
2.69,5,3,24,ច្បាប់,0
2.84,1,2,15,បច្ចេកវិទ្យា,1
3.1,1,4,19,កសិកម្ម,1
3.24,1,0,28,ធុរកិច្ច,0
3.71,3,5,40,អប់រំ,1
3.36,4,0,32,បុរាណវិទ្យា,0
3.06,2,2,8,វេជ្ជសាស្ត្រ,0
